rel_path,file_name,split,cls,ratio,pile_id,illum,illum_method,source,roi_ok,area_frac,mean_R,mean_G,mean_B,mean_H,mean_S,mean_V,hue_std,sat_std,val_std,bright,contrast
pure/IMG (74)_f01100.jpg,IMG (74)_f01100.jpg,train,0,100_0,pure_C,ambient,ambient,frame,1,0.0197,151.99811183109472,119.06612269419634,25.38430980683051,22.1377443738084,213.83707799731488,151.99811183109472,1.2144517296917146,24.6482697887308,15.587245649129093,118.27493087953114,17.095240118831857
pure/IMG (74)_f01250.jpg,IMG (74)_f01250.jpg,train,0,100_0,pure_C,ambient,ambient,frame,1,0.0152,159.51788350716768,128.76326776841137,32.43308567890651,22.705696051816926,204.35387595053263,159.51788350716768,0.9685366873306369,25.21006591542916,11.893819103511838,126.9875934657332,14.225268724957022
pure/IMG (94)_f00050.jpg,IMG (94)_f00050.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0359,140.60520135073838,103.04295146413992,26.05258807519782,19.908008668917898,210.37774977739699,140.60520471078408,1.9516056336494627,33.14799556934064,24.10804517106281,105.50155738118039,25.030886756776432
pure/IMG (94)_f00100.jpg,IMG (94)_f00100.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0383,141.7913562364203,104.36843530560192,25.692489844758637,20.09780205938848,211.03047831974052,141.7913562364203,1.8733268323442915,31.447674679047758,22.72345263232567,106.59311962716882,23.58195554408895
pure/IMG (94)_f00150.jpg,IMG (94)_f00150.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0356,142.40663616799534,104.17841722723766,24.545226912821622,20.05015023753773,213.38997807344043,142.40663616799534,1.8333276435304726,30.851418817147927,22.903977588124718,106.5292117266489,23.659272298150775
pure/IMG (94)_f00300.jpg,IMG (94)_f00300.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0299,145.69359649193515,107.71560653570536,25.861454815125306,20.2382009882554,212.5529796786961,145.69359649193515,2.2774294023788446,32.56786983718609,24.582180386750668,109.74583457604166,25.44205321774981
pure/IMG (94)_f00350.jpg,IMG (94)_f00350.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0311,146.79341162081406,108.44302224768157,25.275015094982273,20.307999566503074,213.65473130931554,146.79341162081406,2.0908358238564544,31.487539063811,23.3088860544567,110.43023408834048,24.297588466832142
pure/IMG (94)_f00400.jpg,IMG (94)_f00400.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0303,147.2507812157907,108.82968898654916,25.40374426279104,20.34181226140575,213.52879451934828,147.2507812157907,2.4929696072935292,31.86989561178809,22.440755030810625,110.8110034990506,23.70866044479469
pure/IMG (94)_f00650.jpg,IMG (94)_f00650.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0259,153.522850615442,115.31885490488624,25.55849962700485,20.9369032077583,214.63668407310706,153.522850615442,2.0000292695436017,32.004715926287275,17.080049918756618,116.51137635210742,19.70418120133622
pure/IMG (94)_f00700.jpg,IMG (94)_f00700.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.025,154.81670910739433,116.64822906418196,25.26930570827787,21.079368983544573,215.12680614233076,154.81670910739433,1.4548739135857087,30.732301517623316,15.160987517839708,117.63732951366784,18.018862113179722
pure/IMG (94)_f00850.jpg,IMG (94)_f00850.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.025,162.7865965111961,127.17992852630107,28.347983351740304,21.986828969515166,212.30358477735606,162.7865965111961,1.3955922511036736,32.360931350395724,13.033782964943356,126.58236113991387,16.96970004296956
pure/IMG (94)_f01000.jpg,IMG (94)_f01000.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0188,166.99985900147408,132.56924309427674,30.444561943216048,22.371037620970327,210.45667499839774,166.99985900147408,1.2647350294305717,34.56320429061846,12.875851570117398,131.24786899955137,17.27967737874966
pure/IMG (94)_f01050.jpg,IMG (94)_f01050.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.022,163.16337005165397,128.11889176768312,28.849924134946676,22.077952026993717,211.8741133100717,163.16337005165397,1.4181040643007177,34.46594005916988,14.978048893428214,127.30597991904077,18.56332893116079
pure/IMG (94)_f01150.jpg,IMG (94)_f01150.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0223,164.15839211528476,128.74584559459927,28.183172494374244,22.13797169811321,213.07900402458023,164.15839211528476,1.676258756670118,31.84377309120245,12.952100958968012,127.89597758352086,17.03464831993761
pure/IMG (94)_f01450.jpg,IMG (94)_f01450.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0169,137.18835347669125,100.33173756082248,25.590566630042378,19.791683908620026,210.3277992608553,137.18835347669125,1.9278032018038713,38.95534936175086,21.752404202075645,102.8371883962843,24.042410528592285
pure/IMG (94)_f01600.jpg,IMG (94)_f01600.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0197,161.5849612250908,125.09833611465594,29.242054824776677,21.659210267988612,210.95272160596838,161.58496736036125,1.3249066098952564,35.70365808295987,14.399451685346644,125.0952868852459,18.43254676331404
pure/IMG (94)_f01850.jpg,IMG (94)_f01850.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.05,155.32136687384187,118.3073946108709,25.594119151482396,21.34287899552193,214.32653740735023,155.32136687384187,1.4885099834412194,28.505793793261105,15.644732794466444,118.81622770614577,17.861269601648424
pure/IMG (94)_f01900.jpg,IMG (94)_f01900.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0386,155.439925370806,118.6724645729725,26.120910526085897,21.330929932172296,214.03442552368352,155.439925370806,1.6133150557851363,30.863367169796124,17.78708079241441,119.13630123737201,20.048614967861543
pure/IMG (94)_f02050.jpg,IMG (94)_f02050.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0447,152.12366821131675,115.17032599489671,26.08772138036694,21.134975265818277,213.2534511870789,152.12366821131675,1.2591613159069746,32.30727578869403,16.18724547661057,116.07131644108301,18.71908078680282
pure/IMG (94)_f02150.jpg,IMG (94)_f02150.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0544,151.86241606279123,114.17271575627646,26.12843278822133,20.90452862280966,213.01018762956008,151.86241606279123,1.4243815947194993,32.90987543808564,16.483343198627253,115.4062782374515,18.81033896537918
pure/IMG (94)_f02300.jpg,IMG (94)_f02300.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0518,152.2813681933428,115.47896769091206,27.251980647112187,21.087362471214906,211.43763345816566,152.2813681933428,1.554884599214965,34.47712864549172,16.616452021193446,116.4344723314182,19.31172004357699
pure/IMG (95)_f00050.jpg,IMG (95)_f00050.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0412,119.40212787753728,120.03397579429542,22.298125301839576,30.141077988028858,209.31074329367345,121.11095110564752,1.5902926986338644,16.643889690124613,30.604494198211878,108.72497109657402,27.77821140782535
pure/IMG (95)_f00150.jpg,IMG (95)_f00150.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0376,96.61285082805533,83.2169829188509,17.678771030422485,24.964508704291635,209.77434328583396,96.73756472442562,2.3126465628908375,27.428136397084447,27.235771855435786,79.77271574541031,24.010348849644892
pure/IMG (95)_f00200.jpg,IMG (95)_f00200.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0379,72.26161404223751,70.82521069405662,78.42058258856791,92.76195631063324,54.04758645062898,83.73060770947622,49.40647159411338,32.953977444614274,24.157229413268507,72.13198824507054,21.019356149827345
pure/IMG (95)_f00250.jpg,IMG (95)_f00250.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0371,51.70513315948938,31.952506827650932,56.47531816366229,147.28806354505275,124.2197902831405,60.60938692403366,14.609346373311638,33.072379541708784,23.260789078095417,40.64953773312247,16.42918923779718
pure/IMG (95)_f00350.jpg,IMG (95)_f00350.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0358,27.67193896789485,28.793838208360267,86.11368441607412,119.50568640917906,179.04078121633268,86.11368441607412,2.7391674143256486,17.713765344650103,22.370668137394617,34.98593379659556,12.289950481419272
pure/IMG (95)_f00500.jpg,IMG (95)_f00500.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0348,84.43039583354975,50.007001797197205,18.266913218575887,17.927596153513193,199.71538837119914,84.4734454590471,24.60213156337338,36.969663545108325,29.179790784626014,56.68905025572835,21.222521370552233
pure/IMG (95)_f00550.jpg,IMG (95)_f00550.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0356,92.21523886272293,64.2279768535605,25.90186803549843,19.498864009589045,181.92897266512492,92.34180275414188,20.649934411127933,40.06686161751898,29.046930465460797,68.22948699282514,23.392602859203322
pure/IMG (95)_f00600.jpg,IMG (95)_f00600.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0343,27.19956275241031,22.92805449426552,68.76078620209697,122.99452386057285,172.46833294084152,68.76078620209697,2.142578094655964,29.26206020088489,22.460257292120595,29.4203833297599,12.180089320516402
pure/IMG (95)_f00650.jpg,IMG (95)_f00650.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0324,85.99158472750813,96.39797319166509,19.67082221899798,34.3053828725767,205.1787445544407,96.39797319166509,3.0546621851678277,25.42432743851736,29.1220711472425,84.55050837620955,25.939674473048605
pure/IMG (95)_f00700.jpg,IMG (95)_f00700.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0345,38.02728552515291,52.977259151357636,94.42820563875236,111.48584373438969,152.25622054780644,94.42859687915912,5.788566124622701,18.6503453367718,23.083449725699563,53.228215419762535,16.145950085418075
pure/IMG (95)_f00800.jpg,IMG (95)_f00800.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0341,57.42122979220898,70.65943536509126,72.91609241278464,88.71625559389801,74.84626361167133,80.3762525563275,23.36038907021168,27.918684465343787,24.30725064230435,66.95982636399278,19.259117479086314
pure/IMG (95)_f01100.jpg,IMG (95)_f01100.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0262,103.92175175082934,58.48141356431994,13.607993918171765,14.697710099520826,222.63001290084776,103.92175175082934,5.4162388688739345,26.814774627002212,27.889664667627123,66.97006081828235,20.375488236988936
pure/IMG (95)_f01200.jpg,IMG (95)_f01200.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0297,56.593466793461914,46.96531824794974,79.88731478546406,131.3661334763844,106.16489884827648,79.97581543163217,8.049505488311569,39.03136853522303,21.920687873538828,53.63022116017654,16.673492602591896
pure/IMG (95)_f01250.jpg,IMG (95)_f01250.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0267,113.50022770620939,118.92355834915253,22.229748801724256,31.721779084395585,208.6108027432962,118.93648574919852,1.7077252604179898,17.214087027655818,28.493858753166947,106.2585074196152,25.5358621176011
pure/IMG (95)_f01350.jpg,IMG (95)_f01350.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0272,101.5383017363572,65.81454199149539,14.688563075832743,17.65096562721474,219.1274805102764,101.53847891566265,6.319374993448262,29.133697491277395,29.13101634474982,70.6870747696669,22.285016430738686
pure/IMG (95)_f01400.jpg,IMG (95)_f01400.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0287,100.64911269974769,64.04852396972245,57.69886038687973,64.93872161480236,118.88592094196804,101.55006728343146,77.01380762276209,25.922843502147117,27.62373142503386,74.28054667788057,20.86095761471034
pure/IMG (95)_f01600.jpg,IMG (95)_f01600.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.031,93.44244562297035,107.63787974363167,21.105814234204768,35.04712286521973,205.9580091738118,107.63787974363167,3.4589022166585486,24.235498177125294,28.61976778409144,93.57538412416575,24.70395540159828
pure/IMG (95)_f01650.jpg,IMG (95)_f01650.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0332,76.09461709513945,107.22318069859142,92.76269729276778,78.4591013135318,81.36017832980858,111.52806808164864,16.75218529531093,16.083002249409116,29.215024947851717,96.26281518777955,22.912997216690155
pure/IMG (95)_f01750.jpg,IMG (95)_f01750.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0372,141.87328364445568,106.53185238451547,33.39361753816553,21.002685272462838,193.372922476929,141.90611911726123,13.444267742935478,35.856984335246686,27.607528700557527,108.77056306503283,23.691288175547577
pure/IMG (95)_f01800.jpg,IMG (95)_f01800.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0389,42.84114624469202,47.9756398224634,102.25146888928121,117.51170310627109,148.49410121320807,102.25146888928121,2.3692499617406324,11.794277604252922,23.313067903084164,52.603187729780124,13.702679178863722
pure/IMG (95)_f01850.jpg,IMG (95)_f01850.jpg,train,0,100_0,pure_E,cycling,SVI_colored,frame,1,0.0395,134.44341499737553,145.55728384663274,28.010839711429306,33.02794155344783,206.67728055077453,145.5582024145213,2.3318136268573335,20.44856171666683,30.713047348986077,128.85253781081775,27.49405629721241
pure/IMG (96)_f00000.jpg,IMG (96)_f00000.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0601,126.41720649640804,100.7690498060624,24.937171840341428,21.836420557786184,206.79015230218164,126.41720850196745,2.409564311735067,35.82208400653423,33.06102767652252,99.80418520137822,31.45374062384496
pure/IMG (96)_f00050.jpg,IMG (96)_f00050.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0603,126.72319156633972,100.40407490990063,24.856426688201232,21.724540808065868,207.138957905657,126.72319956184624,2.508485839026659,35.90606622600174,31.63774433045092,99.67734533192346,30.249222085569496
pure/IMG (96)_f00100.jpg,IMG (96)_f00100.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0648,125.39543443914911,99.81387346916749,25.448206174132956,21.857078256921195,205.31570367585894,125.39543443914911,3.0636315576130704,37.5049536709876,30.33871017402335,98.98906900446805,29.022077948505988
pure/IMG (96)_f00200.jpg,IMG (96)_f00200.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0422,113.88926842910303,90.18756420793096,23.976768143734446,21.759166038855785,204.83132719220146,113.89007887587609,6.975164150194643,40.205256482676916,36.43260137938758,89.7218455356939,33.622962824717256
pure/IMG (96)_f00300.jpg,IMG (96)_f00300.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0426,120.18968965282814,95.65716778462654,26.701470721537344,22.007384767041334,203.04671920322698,120.19111165246555,9.249490373248513,43.82344020117601,38.84829318051848,95.13232244833212,36.402302901567005
pure/IMG (96)_f00450.jpg,IMG (96)_f00450.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0453,142.31554279688325,115.11911546184204,28.07649167283592,22.705785075548974,207.1430956705138,142.3158011067379,8.087400722666388,36.736920657030424,34.407869777487186,113.34130720764384,33.180231628437355
pure/IMG (96)_f00550.jpg,IMG (96)_f00550.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0444,131.3069663837012,105.268740237691,27.316150764006792,22.217121901528014,206.11619151103565,131.30789269949065,7.944092572882834,41.023637399784455,38.24921284471224,104.17616842105264,36.45725794279923
pure/IMG (96)_f00600.jpg,IMG (96)_f00600.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.048,132.78789400853375,106.57968069957784,26.953968401463648,22.44939889447817,206.37134182021833,132.78979765585171,8.996826306133627,38.39784824427497,37.19068571436239,105.35077589952358,35.33345398219805
pure/IMG (96)_f00650.jpg,IMG (96)_f00650.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0462,130.3001391503215,104.22075558885649,26.940473424377153,22.19932696148434,206.7489289602364,130.3004002203431,8.166720704935043,41.40894988949115,37.777988934776204,103.21702750894818,36.103066947568806
pure/IMG (96)_f00700.jpg,IMG (96)_f00700.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0477,130.77952184791124,104.9550683615962,27.049129368950442,22.605231367990093,206.1798604968536,130.781215092623,10.103665555076379,40.773441150686146,37.11316302813874,103.80575197755819,35.522176366248836
pure/IMG (96)_f00800.jpg,IMG (96)_f00800.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0578,132.2475981448603,106.55276570620279,27.25157046380579,22.577863918867887,205.97647277271616,132.24804669978323,8.998332919510077,41.28352270577506,35.842710323603605,105.20956485999871,34.68869356081002
pure/IMG (96)_f00850.jpg,IMG (96)_f00850.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.06,131.96980340465205,106.43504155347297,27.94849217958816,22.6760979118777,204.704769406356,131.9706895304538,9.44409396346966,42.04482729431719,35.205337590159864,105.13534215306467,34.25791786392779
pure/IMG (96)_f00900.jpg,IMG (96)_f00900.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0578,131.84882980832438,106.54739093688373,27.686814344890912,22.83829964836862,204.94853452143698,131.84981479356003,10.16304261280476,41.655457033573136,34.90413752988649,105.13763081835161,33.95218959774371
pure/IMG (96)_f00950.jpg,IMG (96)_f00950.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0549,131.19018849208527,105.8394097469874,26.865193813930727,22.60748920817523,206.25379606688188,131.19099390127482,8.24550656945532,40.283389141562544,34.96693089867838,104.42915581266226,33.864783397848385
pure/IMG (96)_f01000.jpg,IMG (96)_f01000.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0589,131.77464958867873,106.62763243561973,27.510847088402336,22.847375037364923,205.2219885919259,131.77525971180896,9.538917082001237,41.582896158205045,33.994746389498864,105.13811713545142,33.25958543603965
pure/IMG (96)_f01050.jpg,IMG (96)_f01050.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0587,133.0634160767425,107.5578248895625,27.484949489348505,22.744731756505594,205.61597939732238,133.06366662764646,8.964893757838542,40.90048156419467,33.67312836492075,106.07061428099078,33.039611903743946
pure/IMG (96)_f01150.jpg,IMG (96)_f01150.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0669,136.5618825362588,111.28255357213708,27.946541481660493,23.02685910915695,205.43334006629564,136.5619799237492,8.018544460681065,40.03585962033135,29.886342443378034,109.35393860259772,29.813498251872215
pure/IMG (96)_f01200.jpg,IMG (96)_f01200.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0637,138.13761700405317,112.73554105095126,28.500787750060997,22.94305692416227,204.94238549253765,138.13765104847357,7.014579823483786,40.425694935232556,29.12233936071321,110.74087278545774,29.250281841643613
pure/IMG (96)_f01250.jpg,IMG (96)_f01250.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0626,137.93481363905173,112.12040021035315,28.455622612578424,23.068694173102152,204.71128644821016,137.9349446281931,8.635841868647269,39.77051036699313,26.993485855823536,110.31799733013308,27.10533718999382
pure/IMG (96)_f01350.jpg,IMG (96)_f01350.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0769,129.22639222333908,104.7358974318766,27.096439878752335,22.60945612612768,203.8548462215169,129.22643299466992,5.368016260627841,40.01674243508577,29.203830138939704,103.20561138962809,28.291019733222257
pure/IMG (96)_f01550.jpg,IMG (96)_f01550.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0375,154.5033254286698,128.94069893528365,33.52010540981444,23.267067155318596,201.50538471686397,154.5033994343393,5.216078084122396,39.662235293169346,31.245441508834947,125.723987811588,31.2924280938329
pure/IMG (96)_f01600.jpg,IMG (96)_f01600.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0408,146.22860715932876,120.30012949231916,30.32546623147787,22.925417745769327,205.0558590839749,146.22870767848062,5.635163605955495,40.1825358518029,34.39303912494415,117.80966402951715,33.849310555104914
pure/IMG (96)_f01700.jpg,IMG (96)_f01700.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.044,139.21805442184325,113.60229980771022,28.98599188109808,22.555298377863117,205.39983674542697,139.21807907437943,4.769753043802302,39.96080777683167,36.44952030566347,111.62601554753283,35.3696544432225
pure/IMG (96)_f01750.jpg,IMG (96)_f01750.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0472,136.5235506367418,111.04063043439402,27.66275283897212,22.543415142376336,206.18613238407264,136.52355829756155,5.212060033471556,38.863488386488704,35.27371957873049,109.16274390134907,34.03385977941908
pure/IMG (96)_f01900.jpg,IMG (96)_f01900.jpg,train,0,100_0,pure_E,ambient,ambient,frame,1,0.0361,145.09790809499498,119.24283316481969,31.67128827845795,22.690992695517537,201.84731996569664,145.09794146403317,3.815763695278056,42.03436642242321,32.71740055914078,117.00230913744373,32.291929288594254
extra_new_pure_jpg/vids_good/Img 4949_f00050.jpg,Img 4949_f00050.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0601,152.01771956856703,119.63242327940421,46.88162076271186,20.500633988186955,178.92449120441705,152.01773561890087,3.0842761895568462,35.09874801250484,24.692542955622436,121.02153152285568,26.44259622682287
extra_new_pure_jpg/vids_good/Img 4949_f00100.jpg,Img 4949_f00100.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0581,153.66851759628153,122.19755976095618,51.427755644090304,20.487317397078353,171.8437333997344,153.668833001328,2.6340562192541306,33.2554859937113,24.165146338114663,123.56623505976096,25.812257839048637
extra_new_pure_jpg/vids_good/Img 4949_f00150.jpg,Img 4949_f00150.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0582,153.62459377901578,121.72097592518902,51.26190476190476,20.39124054914445,171.62676581774772,153.62465181058496,2.48109175464513,29.9926555684525,22.918638522054557,123.25416169253216,24.2289943987597
extra_new_pure_jpg/vids_good/Img 4949_f00300.jpg,Img 4949_f00300.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0511,157.4458106678755,125.4916610003022,51.58980243275914,20.74637352674524,173.29677583862195,157.44594288304623,2.013639197389219,29.97361285689199,21.93099922753002,126.6370126926564,23.8450639590288
extra_new_pure_jpg/vids_good/Img 4949_f00400.jpg,Img 4949_f00400.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0467,153.66192336309524,120.57567584325396,46.65634300595238,20.59325396825397,179.07388806216932,153.66194403108466,1.7663004431879494,25.184325381461942,20.270267496234265,122.04299975198413,21.60036981941473
extra_new_pure_jpg/vids_good/Img 4949_f00550.jpg,Img 4949_f00550.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0399,156.53893700406425,124.54384797754983,50.93735484807432,20.8691697309851,174.49833075285466,156.5389853880395,2.229716162759089,30.859301191404512,17.89038239527207,125.7328720727695,21.373382328619982
extra_new_pure_jpg/vids_good/Img 4949_f00700.jpg,Img 4949_f00700.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0381,153.55892857142857,120.84972137791287,45.677786220871326,20.863956433637284,180.77487335359675,153.55892857142857,1.337152363755646,23.986967224206698,15.900228680881305,122.075468591692,18.17784875732134
extra_new_pure_jpg/vids_good/Img 4949_f00750.jpg,Img 4949_f00750.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.039,152.8788838313873,120.18313378191174,44.639916881060756,20.904586384326144,182.32927221452601,152.8788838313873,1.3024280261183463,25.372737231753664,16.330497930461267,121.35580348307936,18.609238090106018
extra_new_pure_jpg/vids_good/Img 4949_f00850.jpg,Img 4949_f00850.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0442,146.9945077742837,113.20417321802935,42.576039482879104,20.22934136967156,182.91104341369672,146.9945077742837,1.4522782120034847,23.89890434186944,18.945749168929808,115.25565600978337,20.193365577460906
extra_new_pure_jpg/vids_good/Img 4949_f01000.jpg,Img 4949_f01000.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0649,142.3510649358365,108.2846364068441,43.99056113355513,19.529601354562736,178.4512015803232,142.3510649358365,1.5862735360873108,27.194538409984236,21.19585844699,111.13591670627376,22.460986926907392
extra_new_pure_jpg/vids_good/Img 4949_f01050.jpg,Img 4949_f01050.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0675,138.5091520919067,102.38811013946045,33.15228480795611,19.57175925925926,194.84212105624144,138.5091520919067,1.58186897575216,19.11601249008902,20.145834313229958,105.2856795839049,19.152005190402388
extra_new_pure_jpg/vids_good/Img 4949_f01150.jpg,Img 4949_f01150.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0815,131.86027394019683,95.66037802800908,28.218105365253596,19.384852857683573,202.07180284822104,131.86027394019683,1.4487484588462018,22.92421906002144,21.45244700923953,98.79505937736563,20.600426256168088
extra_new_pure_jpg/vids_good/Img 4949_f01200.jpg,Img 4949_f01200.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0615,133.48143354668676,99.00471416917671,36.25348268072289,19.211784638554217,188.28142256526104,133.48143354668676,1.5793812342615448,27.095738073012296,23.601359605786076,102.15688535391567,23.396173259596452
extra_new_pure_jpg/vids_good/Img 4949_f01300.jpg,Img 4949_f01300.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0539,143.33158403782778,108.47256949419688,41.39624229832354,19.68579846682906,183.5633955437742,143.33158403782778,1.4539094271068131,26.30660662546629,20.264191887657113,111.23522352772603,21.518261258407552
extra_new_pure_jpg/vids_good/Img 4949_f01350.jpg,Img 4949_f01350.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0575,145.6983586197637,111.02257317400644,42.7234240735768,19.83824516648765,182.70876409774436,145.6983586197637,1.4587853259908605,28.199436401027523,20.354151029767998,113.59266749462942,21.980718277023897
extra_new_pure_jpg/vids_good/Img 4949_f01450.jpg,Img 4949_f01450.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0547,145.12289286218083,110.69437685146,40.83071483989279,20.067437226689236,185.55712194949922,145.12289286218083,1.255405762963523,27.68406161462034,18.004739210807216,113.01300430244041,19.896933840523722
extra_new_pure_jpg/vids_good/Img 4949_f01600.jpg,Img 4949_f01600.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0562,154.26854744575667,122.15152945619336,46.862692254875036,20.965497116176874,179.04588368580062,154.26854744575667,1.2750621932281414,24.73805795002715,15.28542313516326,123.21779730843176,17.342797271562926
extra_new_pure_jpg/vids_good/Img 4949_f01800.jpg,Img 4949_f01800.jpg,train,0,100_0,pure_new_01,ambient,ambient,frame,1,0.0722,136.58680889744412,103.84524382418992,33.50152390118704,20.3314217730724,195.26232488503902,136.58690915410116,1.7588785879134234,31.851813645630724,21.919226823653425,105.62855576943642,22.334619178972158
extra_new_pure_jpg/vids_good/Img 4950_f00000.jpg,Img 4950_f00000.jpg,train,0,100_0,pure_new_01,cycling,SVI_colored,frame,1,0.0686,117.98251433711908,116.26756297087597,19.576780895086024,29.35741594512538,214.59816006971775,118.78457072978748,1.129507645102049,14.357667119938727,25.475808823224593,105.77653772630158,23.357892255492686
extra_new_pure_jpg/vids_good/Img 4950_f00050.jpg,Img 4950_f00050.jpg,train,0,100_0,pure_new_01,cycling,SVI_colored,frame,1,0.0737,42.84033300198807,38.6958773673747,82.48839201632312,123.59956053154755,137.2684812179554,82.48839201632312,2.532183100817755,20.34223989501425,28.980259979466776,44.94356885005755,16.5149948938401
extra_new_pure_jpg/vids_good/Img 4950_f00200.jpg,Img 4950_f00200.jpg,train,0,100_0,pure_new_01,cycling,SVI_colored,frame,1,0.0609,133.4066500823932,82.319844086703,17.728862973760933,16.60043256433008,222.75317689187477,133.4066500823932,1.4646855352117272,17.27792775495022,22.96104829274998,90.2300196476106,20.789627084698292
