rel_path,file_name,split,cls,ratio,pile_id,illum,illum_method,mean_R,mean_G,mean_B,mean_H,mean_S,mean_V,hue_std,sat_std,val_std,bright,contrast,roi_ok,source,frame_idx
adulterated/ratio_85_15/IMG (83).MOV#f00710,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,165.9592886415363,82.07061143844916,25.10914924084449,12.9249196172705,218.38117040079243,165.9592886415363,12.884746339568164,29.768991058441927,19.029796485153124,100.59529304161892,19.340809566413903,1,frame,710
adulterated/ratio_85_15/IMG (83).MOV#f00720,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,146.4957400822951,105.97945131829847,19.09153536251416,20.388795896715365,222.5859671823252,146.52444837918824,2.2772268082012106,13.010795385793068,15.69366655376186,108.12708963569372,17.87188284834324,1,frame,720
adulterated/ratio_85_15/IMG (83).MOV#f00730,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,61.189984346668176,37.365399053717134,65.11210725011333,148.51583571792838,119.8428168206029,70.62842637975974,13.381363771511584,14.498597648685326,24.55162695507998,47.58690432343608,13.790329344000211,1,frame,730
adulterated/ratio_85_15/IMG (83).MOV#f00740,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,154.45621299274032,78.44764474439674,35.84041747535198,13.84086129828776,197.99055115059332,154.45621299274032,22.6060121121298,30.593381033808345,16.357545268754517,96.23909727823823,17.423089283564526,1,frame,740
adulterated/ratio_85_15/IMG (83).MOV#f00750,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,124.58739086560092,114.3845742974263,19.62107353655498,26.97114603889854,216.0617461862333,125.5994716022032,2.493523670707756,10.26690986714075,17.42226315863177,106.56787886283344,17.27592568701029,1,frame,750
adulterated/ratio_85_15/IMG (83).MOV#f00760,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,73.15485962719679,39.19212275722407,60.2277733749813,161.9036687232788,126.54216169475384,77.11620918650647,12.59225972620318,11.88602179336186,23.818884686851263,51.67619103285021,14.581712916674608,1,frame,760
adulterated/ratio_85_15/IMG (83).MOV#f00770,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,108.49052420428218,90.89248514013188,48.06524946202211,23.31183997884154,146.870966024528,109.02008336295862,12.603773360486752,36.603057664904206,17.661994448351688,91.20474760121112,19.26374642400615,1,frame,770
adulterated/ratio_85_15/IMG (83).MOV#f00780,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,147.083796286087,122.77129766434328,21.25650664192308,24.086159253485505,219.00961471587564,147.34326978370282,2.2010263703733046,10.962092546059154,18.29271081893627,118.40122948942602,19.52158367014526,1,frame,780
adulterated/ratio_85_15/IMG (83).MOV#f00790,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,88.72032042198724,42.3859987386251,57.37692994454865,161.6042231486866,136.45413427909148,90.00485383613594,36.85867951943112,11.237990234366496,16.137486163523516,57.88512970046442,12.07376161179769,1,frame,790
adulterated/ratio_85_15/IMG (83).MOV#f00800,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,106.2316455943564,114.73205330225632,60.543999587850834,35.89021731985795,125.14579954272762,115.79880192502084,10.6558692932346,27.35535100361352,21.34487238224181,105.95547723142352,19.55801018364028,1,frame,800
adulterated/ratio_85_15/IMG (83).MOV#f00810,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,169.74707629179733,131.64184361591586,23.021438318699808,22.068367171190477,221.40702333477807,169.78906905042652,2.299290166934977,13.055686937786117,20.844426330670032,130.5904045212197,23.15202525209057,1,frame,810
adulterated/ratio_85_15/IMG (83).MOV#f00820,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,133.42670909689454,58.68193367041167,31.035065713393376,12.632781571550364,197.4200271801062,133.42670909689454,26.85206457329187,22.492319289271773,16.076756503745504,77.80487722526568,12.7923858356537,1,frame,820
adulterated/ratio_85_15/IMG (83).MOV#f00830,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,95.7514109581495,102.92956977670052,61.45481678827365,37.28564369905569,111.15652663084394,104.44523679558507,14.401380813711157,26.6929423731994,22.50424637182605,95.98761895700105,20.13812176516597,1,frame,830
adulterated/ratio_85_15/IMG (83).MOV#f00840,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,183.1129098181478,133.9184664469176,22.20122495541642,20.66907292592314,224.59582774979512,183.1129098181478,2.1677647231567905,8.525423996716986,19.89211969938076,135.8343585353405,22.01254337985343,1,frame,840
adulterated/ratio_85_15/IMG (83).MOV#f00850,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,165.56860231783102,79.6907048080408,17.14866826374831,12.504562290604031,229.4569963667866,165.56860231783102,1.4196450453131733,17.707910144424034,19.77561181460226,98.17299222969687,17.721754291773532,1,frame,850
adulterated/ratio_85_15/IMG (83).MOV#f00860,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,63.69108808754934,55.12225287047004,55.268902867479966,79.30178806362875,44.82515548379381,64.73334716242076,72.44510793785396,23.257518719183985,12.577763667034786,57.63841795239804,8.878258019200814,1,frame,860
adulterated/ratio_85_15/IMG (83).MOV#f00870,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,168.19759485965506,108.40157456881975,18.237786946229285,17.889298613459587,227.9674589110585,168.19759485965506,1.981370332735096,10.638854980431043,18.124877345633685,115.92471288468042,19.24878250067473,1,frame,870
adulterated/ratio_85_15/IMG (83).MOV#f00880,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,158.06336689005803,75.80216322743853,14.539510306159494,12.723695811267914,232.47056823616865,158.06336689005803,1.155849822391243,15.853435461624342,17.949233760028633,93.34524913995288,16.307054991687096,1,frame,880
adulterated/ratio_85_15/IMG (83).MOV#f00890,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,49.870904831884026,35.19998232102803,60.41217234051173,142.3693800205518,112.23689454124909,63.30870984018946,14.776535548393648,19.842495522888584,28.928896020867604,42.39547491980008,15.637180887408396,1,frame,890
adulterated/ratio_85_15/IMG (83).MOV#f00900,IMG (83).MOV,train,1,85_15,yellow_dye_85_15_d2,cycling,SVI_colored,168.34434384182478,94.28192240649436,19.62389561233129,14.89999900393446,226.8246486378804,168.34434384182478,1.7827077759107206,23.268015435415013,21.641146251360357,107.84923153543504,22.35129269095081,1,frame,900
adulterated/ratio_75_25/IMG (87).MOV#f00000,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,127.44498545592512,59.25449256700047,13.725352679443992,11.83137496119664,229.72845119974247,127.44498545592512,1.3156332538069422,22.318039137840017,25.544302384246876,74.38636076204054,20.05232835722725,1,frame,0
adulterated/ratio_75_25/IMG (87).MOV#f00010,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,28.527521235243302,22.285218111143102,53.81051504463,126.99615066225164,150.56986754966888,53.810533040598905,3.9533794197496936,21.376037593431978,22.975531767877765,27.69766052404261,11.343226179481332,1,frame,10
adulterated/ratio_75_25/IMG (87).MOV#f00020,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,127.0466274223062,73.53928951871221,17.08278803220215,15.221781362392964,222.6242915415536,127.0466274223062,1.483860531945982,26.630762604788785,24.83137922509074,83.03588038140768,21.617181412997223,1,frame,20
adulterated/ratio_75_25/IMG (87).MOV#f00030,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,120.06910056595235,66.50544256579964,14.648791089276704,14.587890221259622,225.41828329649087,120.06910056595235,1.428135716527975,20.778925642532226,24.0929125089128,76.54393254011855,19.746748191730735,1,frame,30
adulterated/ratio_75_25/IMG (87).MOV#f00040,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,23.295669726620883,16.040484670817833,55.73631393761727,126.00240390675364,183.2943030110958,55.73631393761727,2.544287363724672,17.99501008221057,21.03374383937029,22.674964796721323,9.844196134734563,1,frame,40
adulterated/ratio_75_25/IMG (87).MOV#f00050,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,107.11021385487112,52.47835679034911,23.61708462803875,15.640519100712847,201.47830378358617,107.15178577956496,28.451200759581155,29.33363934330089,23.677027382512776,65.45802412721623,18.188959686482317,1,frame,50
adulterated/ratio_75_25/IMG (87).MOV#f00060,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,106.30689923430003,76.84799329344126,15.019731565156944,20.18060617769276,220.62525033161933,106.4384050533782,2.5141349738347887,20.851294965760896,25.722817347278173,78.54240328704175,22.739513398279765,1,frame,60
adulterated/ratio_75_25/IMG (87).MOV#f00070,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,24.223872848747405,15.734901702722713,51.72021606207672,127.73757780154097,179.55840896419986,51.72021606207672,2.841614651608771,23.62112154981265,22.66071894824749,22.318839626004223,10.41175100635759,1,frame,70
adulterated/ratio_75_25/IMG (87).MOV#f00080,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,116.3790659322727,57.65456350082456,28.903652067738825,16.417780960407615,193.49759926893373,116.61789499753304,31.75902718967071,26.689592271776927,26.40496034083036,71.86674550714844,19.753818735661003,1,frame,80
adulterated/ratio_75_25/IMG (87).MOV#f00090,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,76.52486261548263,80.13556865243709,14.567997371774451,31.2660520866518,211.6087667250717,80.57668843580758,3.187522710123239,19.74102642728828,25.028913921157805,71.52507566103854,21.787235659839126,1,frame,90
adulterated/ratio_75_25/IMG (87).MOV#f00100,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,32.91608282246966,17.169077630426624,44.901994323157766,139.7012776804704,159.0983301795321,45.033916395596144,6.435526702213586,28.853684049432243,23.23139679818428,24.95716369010384,10.965382823443369,1,frame,100
adulterated/ratio_75_25/IMG (87).MOV#f00110,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,72.55593054084314,63.92240618611822,44.99580503355772,34.178067983782945,106.08396566037054,74.7823702866929,43.45918108955577,31.33961493033889,23.003679532812107,64.2735150281105,18.482956435205413,1,frame,110
adulterated/ratio_75_25/IMG (87).MOV#f00120,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,88.86162394320681,86.80452010382895,16.521438176947054,29.02056980829172,210.60892762204597,90.2735142347827,3.21248796595715,19.46619667572664,25.396891593573034,79.34493938098763,23.005865284512957,1,frame,120
adulterated/ratio_75_25/IMG (87).MOV#f00130,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,55.920504392764855,27.63222118863049,44.37039173126615,159.03318449612402,137.4232,59.17071214470284,26.424240311694845,14.085164238687492,24.294361070920782,37.93934263565892,13.204343278166672,1,frame,130
adulterated/ratio_75_25/IMG (87).MOV#f00140,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,67.34121157394684,87.23195006085352,55.69111276876971,53.480583583072686,95.08678497114366,88.32501014225328,15.046014124976251,38.55127617790899,27.178904573785573,77.61534468393249,20.171005074193253,1,frame,140
adulterated/ratio_75_25/IMG (87).MOV#f00150,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,123.9724552370484,99.61795290850714,18.65396575164155,22.982094819357265,218.7210860740698,124.31444225892608,2.676871720067642,21.987718887321883,28.6572217997875,97.600879349744,26.30272937268789,1,frame,150
adulterated/ratio_75_25/IMG (87).MOV#f00160,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,100.19637861957834,50.01022422609096,19.361000983590547,16.845155409631747,207.7007791990364,100.30647565322737,28.73612126094176,30.84402578673402,26.539119847380707,61.45387006838629,18.874015365006755,1,frame,160
adulterated/ratio_75_25/IMG (87).MOV#f00170,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,56.83241065103687,71.18401325557248,63.60287381975915,77.32867948879681,62.98989820574279,75.05612512251216,22.01340512579568,24.87077897953462,25.245665034509187,65.96061658790308,17.22079075489986,1,frame,170
adulterated/ratio_75_25/IMG (87).MOV#f00180,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,138.7554101660795,104.56787136693072,19.236826172149428,21.30456597324232,220.9631360186389,138.88575486857468,2.4026374832465973,18.96155349428861,26.75785003841621,104.99589974427688,25.03614795335761,1,frame,180
adulterated/ratio_75_25/IMG (87).MOV#f00190,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,122.96635982498309,62.64900874227299,11.352140127861816,13.53638231654516,232.49906975813715,122.96635982498309,2.5005399877627505,18.7369311828584,27.437139038275056,74.76777676481599,20.484804215537764,1,frame,190
adulterated/ratio_75_25/IMG (87).MOV#f00200,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,37.559683157903386,38.75457884487391,62.55356981454548,118.80179565766372,105.4781143951159,62.55369580638888,6.503881874229566,22.290091509032933,23.315418813206517,41.06970361788317,11.6582354833727,1,frame,200
adulterated/ratio_75_25/IMG (87).MOV#f00210,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,139.51045961130555,96.43248164529338,18.83805324741394,19.137408017969683,221.89168707622937,139.51483249332114,2.073817802673411,25.120131416385757,28.19310618115417,100.40151285593952,25.67001140550308,1,frame,210
adulterated/ratio_75_25/IMG (87).MOV#f00220,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,131.92791575455306,72.63879736408566,13.295005754778725,14.717206224188123,230.06255500891427,131.92791575455306,1.9103072539121384,16.946481262999395,28.46364504708219,83.52784297352802,22.1808922389962,1,frame,220
adulterated/ratio_75_25/IMG (87).MOV#f00230,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,29.5441041746629,24.563827432698584,64.47352909040481,124.16108914968665,158.7232132101003,64.47352909040481,3.2530055224662093,15.483663474230973,22.644921208189142,30.530594863548117,9.684028730236433,1,frame,230
adulterated/ratio_75_25/IMG (87).MOV#f00240,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,133.79651819602893,73.59015927112937,19.08756796588634,16.667126319696358,219.38800495233244,133.8125238744145,19.789303278283505,28.31432243745314,26.7315955813848,85.30651090840624,20.278606430177447,1,frame,240
adulterated/ratio_75_25/IMG (87).MOV#f00250,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,122.03846231981215,85.11997527360109,15.5768274172812,19.46657147583517,223.3077798189633,122.05070653072951,1.706476136581926,17.211351855221434,26.095058252332866,88.16594838219119,21.784906465342296,1,frame,250
adulterated/ratio_75_25/IMG (87).MOV#f00260,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,30.348555031987438,25.6877898402895,60.46766189055204,124.50616148120888,147.98039686285804,60.46766189055204,3.722001681377486,17.858833656488322,22.531239617487778,30.998863972735347,10.298721226635536,1,frame,260
adulterated/ratio_75_25/IMG (87).MOV#f00270,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,116.51584628110705,72.40273223771415,39.907909686163904,17.908178773956287,167.5854378656355,116.94678539750248,28.83180694994705,29.99746537038187,23.86489108808104,81.82342857712355,18.37693375396665,1,frame,270
adulterated/ratio_75_25/IMG (87).MOV#f00280,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,93.07231200006596,104.90593614583304,18.327080179048863,33.94282032188128,211.5391112955213,104.90738150652749,1.8488222752227967,14.08603393343344,25.91969567845067,91.44171706652232,22.22860528852617,1,frame,280
adulterated/ratio_75_25/IMG (87).MOV#f00290,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,54.4936824043955,34.32068302081137,61.31243478933787,145.39981640947093,114.36179075482926,62.20405500244165,7.625217798126703,22.77720305083434,23.11327085523489,43.351202277803424,12.77805609434695,1,frame,290
adulterated/ratio_75_25/IMG (87).MOV#f00300,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,80.67266384414435,92.19295242930728,58.8780364634942,42.330142299891634,90.3374524688881,92.8363046249512,15.368597389731145,36.293295213183136,22.29018031248204,84.88436120642356,17.339671263778776,1,frame,300
adulterated/ratio_75_25/IMG (87).MOV#f00310,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,130.63648827750103,122.55623600383896,21.808275780491805,27.6960699183014,214.32466254634025,131.67891025520396,2.584229354233395,16.862579176306866,26.30538167394712,113.4210663562532,24.986550908111862,1,frame,310
adulterated/ratio_75_25/IMG (87).MOV#f00320,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,84.24774884134548,45.715095106508926,57.6600743612056,144.31455390096266,124.25818559749474,87.39836438081885,59.90206334591419,13.894021047622935,27.733847635349093,58.532438234644246,17.67886547379186,1,frame,320
adulterated/ratio_75_25/IMG (87).MOV#f00330,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,94.97433984824612,121.0960893761105,67.58053683775297,46.93042564841821,116.79387229429972,122.00395308815806,12.677581587420669,35.646920888201386,31.36805829506827,107.12280834087632,25.024355165703504,1,frame,330
adulterated/ratio_75_25/IMG (87).MOV#f00340,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,146.83269217847064,109.86989315952157,18.544374076065044,21.224045827173768,223.6115609461094,146.83582515790889,1.50397549606126,11.704788265214583,20.88520370084188,110.44133013035882,19.777556606446563,1,frame,340
adulterated/ratio_75_25/IMG (87).MOV#f00350,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,149.94557885356485,81.663499501319,16.3310533677197,15.083064320997126,228.513437830118,149.94557885356485,11.337699576661429,26.404269005360508,27.700927404098312,94.5575784758656,23.593827429661232,1,frame,350
adulterated/ratio_75_25/IMG (87).MOV#f00360,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,55.15128792987189,60.951317899153366,69.7234434704428,104.6136450138608,55.14165280587398,71.09288379411103,18.702462809874056,26.668904190151157,24.60423890250289,60.15724881995954,16.011549472297606,1,frame,360
adulterated/ratio_75_25/IMG (87).MOV#f00370,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,158.8782321891903,112.553555630763,19.71881215748443,19.83311364837344,224.17749357273053,158.88188964690096,2.178101205963402,17.149385506328453,26.60103725682305,115.7586226346758,25.2785653112432,1,frame,370
adulterated/ratio_75_25/IMG (87).MOV#f00380,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,145.19746091763537,76.69012007394689,13.109364810615803,14.142703727856318,232.9359366306305,145.19746091763537,1.873513273548848,17.73440297775743,28.45731023622108,89.85543264312253,23.1605987577047,1,frame,380
adulterated/ratio_75_25/IMG (87).MOV#f00390,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,34.9951580961576,29.86688690301361,60.6458430874189,125.57091426195136,131.0195857191463,60.6458430874189,4.486511867769545,22.990756617150296,21.880332779786567,34.86096029638849,11.022953777503744,1,frame,390
adulterated/ratio_75_25/IMG (87).MOV#f00400,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,143.73154745097824,84.46210528335713,18.665804976602782,16.270289237280934,222.693040048028,143.73154745097824,11.570710157558,30.61871430002556,24.92965840529462,94.6081658611738,21.060846808072128,1,frame,400
adulterated/ratio_75_25/IMG (87).MOV#f00410,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,133.03373139624915,82.35809800843083,15.988550090330351,16.84355105815554,225.2073404163799,133.03373139624915,1.6345390863724552,19.87179402018798,26.131273788194115,89.87826641001377,21.882729485676357,1,frame,410
adulterated/ratio_75_25/IMG (87).MOV#f00420,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,29.20718374084949,20.637082842825507,59.47559413465398,127.2038234803278,167.52276407362805,59.47559413465398,2.65885911029145,18.502249965026408,23.106146206802425,27.56810278337821,10.196041475120245,1,frame,420
adulterated/ratio_75_25/IMG (87).MOV#f00430,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,121.85966516234774,61.65763589372997,32.46626528355405,16.584366467918855,188.0493051462702,122.14346704208693,32.231059425008446,26.709035543721672,23.73201620053412,76.26074352368833,16.978918504146762,1,frame,430
adulterated/ratio_75_25/IMG (87).MOV#f00440,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,82.16810566052692,89.6595757329555,16.162614563000982,32.78914462928651,211.01927333617368,89.70766197350561,2.958367690198324,17.27255644409317,24.818177062771014,78.98384971315902,21.06241867748493,1,frame,440
adulterated/ratio_75_25/IMG (87).MOV#f00450,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,37.44609510405672,20.741996317663855,50.53709050765229,139.3449648986613,150.39837738919016,50.55949355777339,5.5784339242286025,25.42380787163837,24.10484472510452,29.029440072678668,10.865789688115074,1,frame,450
adulterated/ratio_75_25/IMG (87).MOV#f00460,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,76.73352003796649,70.3177780223865,49.33210206920944,32.17992215427312,98.59106452317236,79.00889974791265,37.07672803510179,33.56634452659416,22.33485005030293,69.77614030275744,17.593959925826663,1,frame,460
adulterated/ratio_75_25/IMG (87).MOV#f00470,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,92.69137036848102,91.37650869764832,17.17909503647401,29.3712714040368,210.1843697393256,94.1820894761006,3.0394021894364887,17.92108497890514,24.0426311995333,83.24744171810437,21.80313647113702,1,frame,470
adulterated/ratio_75_25/IMG (87).MOV#f00480,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,45.738564468937554,23.89100466691505,50.43657109761675,147.5977677207691,139.93276675842756,52.62504701347455,8.949546017433786,22.327259733240545,22.408746027387995,33.37816844331985,11.33972699131874,1,frame,480
adulterated/ratio_75_25/IMG (87).MOV#f00490,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,62.25842263283281,80.93505295228113,59.41460556594077,62.587802614120974,79.73511126530025,82.62232539771878,18.593058416547542,32.98319398308924,26.24164078755352,72.82737316457005,19.29979910489666,1,frame,490
adulterated/ratio_75_25/IMG (87).MOV#f00500,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,124.12853137976248,94.47411366073683,17.19925149372962,21.623114558068924,220.68977976565904,124.30735314891932,2.2527584691393985,16.352488063691478,24.325470087933564,94.46290596317954,21.802992640818275,1,frame,500
adulterated/ratio_75_25/IMG (87).MOV#f00510,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,99.3182991501371,49.77309021714258,12.573946503197524,16.587469239137853,224.52567252377568,99.3185319892894,24.264759831307348,28.264008859717496,24.20599776801248,60.27952139510797,17.204243222752513,1,frame,510
adulterated/ratio_75_25/IMG (87).MOV#f00520,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,40.880392293303096,48.71112370910371,56.157385993852,99.76511929662269,72.32933767759417,58.2489060894694,18.032811269871647,27.51679232314072,22.50133906720145,47.16226305427188,14.666051883195976,1,frame,520
adulterated/ratio_75_25/IMG (87).MOV#f00530,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,118.47505259778896,87.04190034942516,15.77696083943822,20.76779481852996,221.6660014843924,118.54737685779072,2.0148540327167743,14.73094912621042,22.099767687986983,88.2471676934055,19.213880528322715,1,frame,530
adulterated/ratio_75_25/IMG (87).MOV#f00540,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,100.91580982045484,51.14356399930406,10.66268549677277,13.348069815107936,229.55262231011116,100.91580982045484,4.173382587958473,21.17237068560849,24.184754892689146,61.34746935086208,17.48477018736053,1,frame,540
adulterated/ratio_75_25/IMG (87).MOV#f00550,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,24.207409839873293,21.68435595904825,56.03537324520391,122.34879869928336,159.553257097776,56.03537324520391,3.178654811153855,23.22443484799529,20.992469112899183,26.28077137942841,10.146621488499765,1,frame,550
adulterated/ratio_75_25/IMG (87).MOV#f00560,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,105.00168558729791,64.14031945498655,14.06051154989235,16.373203505194297,222.39320098198385,105.00168558729791,4.198289968487464,28.82560036286934,24.107268590344027,70.58571573345797,19.59487015556923,1,frame,560
adulterated/ratio_75_25/IMG (87).MOV#f00570,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,100.746084502626,54.886014401057125,10.616219666513622,14.57992138769751,229.29143215489532,100.746084502626,1.1997265384189262,17.95789422703856,23.44496428518648,63.48857881947166,17.391057783305506,1,frame,570
adulterated/ratio_75_25/IMG (87).MOV#f00580,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,19.032559971217704,13.21740356472613,50.63624186851548,125.06497894808491,190.87605138028607,50.63624186851548,2.259338573403959,20.397103515627737,21.806043718751692,19.15461975282232,9.698332240135642,1,frame,580
adulterated/ratio_75_25/IMG (87).MOV#f00590,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,98.2015211996191,48.05473980569756,20.10746060005309,16.53592695514093,205.17721512821572,98.34899670479814,29.660468906311166,27.65973800370908,23.720160363902966,59.79846175203424,17.24302010982185,1,frame,590
adulterated/ratio_75_25/IMG (87).MOV#f00600,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,61.83978496787599,67.76890838746031,13.195397990551466,32.955952123404494,208.9705223861824,67.81289589003879,3.3161896696309765,23.19908186420808,22.49441544103901,59.72165062562575,19.38373944723464,1,frame,600
adulterated/ratio_75_25/IMG (87).MOV#f00610,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,24.90548860079332,14.843044519636544,47.6861929564435,130.02178458730944,178.5535034026537,47.6861929564435,2.625975081348145,27.86440296035973,21.027362310765863,21.55000823733668,10.500576575103828,1,frame,610
adulterated/ratio_75_25/IMG (87).MOV#f00620,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,70.93141859030008,52.93938855128701,46.33816638600968,53.58537899151754,101.5300468575134,72.63589201853382,69.46811973308776,24.22902201010452,21.51261903148076,57.50503090713217,16.506789386495342,1,frame,620
adulterated/ratio_75_25/IMG (87).MOV#f00630,IMG (87).MOV,train,1,75_25,yellow_dye_75_25_d2,cycling,SVI_colored,68.14082074264468,74.5360530319257,14.309821560970788,32.912812570367805,209.55785950054647,74.56376627727525,2.6679544980216208,23.76105754847021,24.509347784940783,65.70469411629018,21.32406718860366,1,frame,630
